origen,destino,salida_utc,llegada_utc,capacidad,asignado,residual
"OYSN","SLLP","2025-09-17T12:43:00Z","2025-09-18T06:46:00Z",300,0,300
"OAKB","OYSN","2025-09-18T00:42:00Z","2025-09-18T06:49:00Z",320,0,320
"OPKC","OJAI","2025-09-18T00:45:00Z","2025-09-18T06:49:00Z",300,0,300
"UBBB","SCEL","2025-09-17T10:20:00Z","2025-09-18T06:49:00Z",300,0,300
"LATI","SUAA","2025-09-17T14:36:00Z","2025-09-18T06:50:00Z",300,0,300
"SEQM","OYSN","2025-09-17T12:58:00Z","2025-09-18T06:51:00Z",340,0,340
"LKPR","VIDP","2025-09-17T21:37:00Z","2025-09-18T06:52:00Z",340,0,340
"SKBO","OPKC","2025-09-17T10:17:00Z","2025-09-18T06:52:00Z",360,0,360
"OMDB","LOWW","2025-09-17T23:34:00Z","2025-09-18T06:55:00Z",300,0,300
"OPKC","LBSF","2025-09-17T23:16:00Z","2025-09-18T06:55:00Z",300,0,300
"SCEL","OERK","2025-09-17T11:36:00Z","2025-09-18T06:55:00Z",360,0,360
"SVMI","OJAI","2025-09-17T15:46:00Z","2025-09-18T06:56:00Z",300,0,300
"OSDI","SABE","2025-09-17T13:29:00Z","2025-09-18T06:58:00Z",320,0,320
"SEQM","OSDI","2025-09-17T13:36:00Z","2025-09-18T06:58:00Z",300,0,300
"SABE","OAKB","2025-09-17T09:53:00Z","2025-09-18T06:59:00Z",320,0,320
"SCEL","OMDB","2025-09-17T10:33:00Z","2025-09-18T06:59:00Z",320,0,320
"OMDB","SBBR","2025-09-17T15:03:00Z","2025-09-18T07:00:00Z",340,0,340
"SABE","OPKC","2025-09-17T11:37:00Z","2025-09-18T07:00:00Z",300,0,300
"SBBR","SLLP","2025-09-18T03:10:00Z","2025-09-18T07:00:00Z",360,0,360
"SEQM","OPKC","2025-09-17T10:38:00Z","2025-09-18T07:00:00Z",360,0,360
"SGAS","SCEL","2025-09-18T04:04:00Z","2025-09-18T07:00:00Z",360,0,360
"SVMI","LDZA","2025-09-17T19:12:00Z","2025-09-18T07:00:00Z",340,0,340
"SKBO","SPIM","2025-09-18T03:45:00Z","2025-09-18T07:01:00Z",340,0,340
"LDZA","OJAI","2025-09-18T03:11:00Z","2025-09-18T07:02:00Z",300,0,300
"LKPR","SVMI","2025-09-17T19:25:00Z","2025-09-18T07:02:00Z",300,0,300
"SCEL","OJAI","2025-09-17T13:34:00Z","2025-09-18T07:02:00Z",300,0,300
"EBCI","SGAS","2025-09-17T17:08:00Z","2025-09-18T07:03:00Z",300,0,300
"OAKB","LKPR","2025-09-18T00:04:00Z","2025-09-18T07:03:00Z",340,0,340
"SBBR","EKCH","2025-09-17T17:04:00Z","2025-09-18T07:04:00Z",320,0,320
"LKPR","OPKC","2025-09-17T23:20:00Z","2025-09-18T07:05:00Z",300,0,300
"LOWW","SBBR","2025-09-17T18:19:00Z","2025-09-18T07:05:00Z",320,0,320
"EKCH","LDZA","2025-09-18T04:40:00Z","2025-09-18T07:06:00Z",320,0,320
"EKCH","UBBB","2025-09-18T01:01:00Z","2025-09-18T07:06:00Z",300,0,300
"LOWW","SKBO","2025-09-17T17:56:00Z","2025-09-18T07:06:00Z",360,0,360
"LATI","LKPR","2025-09-18T04:46:00Z","2025-09-18T07:07:00Z",320,0,320
"OMDB","SPIM","2025-09-17T11:32:00Z","2025-09-18T07:07:00Z",320,0,320
"SLLP","LBSF","2025-09-17T15:57:00Z","2025-09-18T07:07:00Z",340,0,340
"OOMS","EDDI","2025-09-17T23:52:00Z","2025-09-18T07:08:00Z",300,0,300
"OJAI","SGAS","2025-09-17T15:35:00Z","2025-09-18T07:09:00Z",300,0,300
"OYSN","SBBR","2025-09-17T16:55:00Z","2025-09-18T07:10:00Z",360,0,360
"EKCH","SKBO","2025-09-17T18:23:00Z","2025-09-18T07:11:00Z",360,0,360
"SGAS","OJAI","2025-09-17T15:37:00Z","2025-09-18T07:11:00Z",360,0,360
"SLLP","SCEL","2025-09-18T03:48:00Z","2025-09-18T07:11:00Z",320,0,320
"OAKB","OJAI","2025-09-18T01:12:00Z","2025-09-18T07:12:00Z",340,0,340
"SPIM","LDZA","2025-09-17T15:11:00Z","2025-09-18T07:15:00Z",360,0,360
"VIDP","LDZA","2025-09-17T22:11:00Z","2025-09-18T07:15:00Z",320,0,320
"EKCH","OAKB","2025-09-17T23:06:00Z","2025-09-18T07:16:00Z",300,0,300
"OMDB","SGAS","2025-09-17T13:37:00Z","2025-09-18T07:16:00Z",360,0,360
"LATI","LDZA","2025-09-18T05:39:00Z","2025-09-18T07:17:00Z",360,0,360
"SKBO","OJAI","2025-09-17T15:44:00Z","2025-09-18T07:17:00Z",300,0,300
"LOWW","OMDB","2025-09-18T00:57:00Z","2025-09-18T07:18:00Z",340,0,340
"SLLP","OYSN","2025-09-17T13:15:00Z","2025-09-18T07:18:00Z",340,0,340
"SUAA","OJAI","2025-09-17T14:16:00Z","2025-09-18T07:18:00Z",300,0,300
"UMMS","SCEL","2025-09-17T13:28:00Z","2025-09-18T07:18:00Z",360,0,360
"OAKB","UBBB","2025-09-18T03:03:00Z","2025-09-18T07:19:00Z",340,0,340
"SUAA","VIDP","2025-09-17T10:47:00Z","2025-09-18T07:19:00Z",300,0,300
"SVMI","OMDB","2025-09-17T14:33:00Z","2025-09-18T07:19:00Z",320,0,320
"EBCI","OMDB","2025-09-17T23:51:00Z","2025-09-18T07:20:00Z",360,0,360
"EDDI","OOMS","2025-09-17T23:05:00Z","2025-09-18T07:21:00Z",300,0,300
"OPKC","OSDI","2025-09-18T02:22:00Z","2025-09-18T07:21:00Z",360,0,360
"OJAI","OYSN","2025-09-18T03:51:00Z","2025-09-18T07:22:00Z",340,0,340
"EBCI","LATI","2025-09-18T04:28:00Z","2025-09-18T07:23:00Z",340,0,340
"EHAM","UBBB","2025-09-18T01:42:00Z","2025-09-18T07:23:00Z",300,0,300
"OMDB","EBCI","2025-09-17T23:54:00Z","2025-09-18T07:23:00Z",320,0,320
"SBBR","OOMS","2025-09-17T14:06:00Z","2025-09-18T07:23:00Z",300,0,300
"SPIM","UMMS","2025-09-17T14:12:00Z","2025-09-18T07:23:00Z",320,0,320
"VIDP","LBSF","2025-09-17T23:01:00Z","2025-09-18T07:23:00Z",360,0,360
"SUAA","LBSF","2025-09-17T15:44:00Z","2025-09-18T07:24:00Z",340,0,340
"EBCI","UBBB","2025-09-18T01:45:00Z","2025-09-18T07:25:00Z",360,0,360
"LKPR","SGAS","2025-09-17T16:45:00Z","2025-09-18T07:25:00Z",300,0,300
"OPKC","LDZA","2025-09-17T23:59:00Z","2025-09-18T07:25:00Z",300,0,300
"VIDP","OYSN","2025-09-18T01:47:00Z","2025-09-18T07:25:00Z",340,0,340
"EKCH","SLLP","2025-09-17T16:48:00Z","2025-09-18T07:26:00Z",340,0,340
"LATI","SKBO","2025-09-17T17:54:00Z","2025-09-18T07:26:00Z",360,0,360
"SPIM","OYSN","2025-09-17T12:16:00Z","2025-09-18T07:26:00Z",300,0,300
"VIDP","UBBB","2025-09-18T02:55:00Z","2025-09-18T07:26:00Z",300,0,300
"LATI","SEQM","2025-09-17T16:08:00Z","2025-09-18T07:27:00Z",340,0,340
"OPKC","SUAA","2025-09-17T11:18:00Z","2025-09-18T07:27:00Z",340,0,340
"OYSN","UBBB","2025-09-18T02:53:00Z","2025-09-18T07:27:00Z",340,0,340
"VIDP","SCEL","2025-09-17T08:18:00Z","2025-09-18T07:27:00Z",360,0,360
"OSDI","SEQM","2025-09-17T14:06:00Z","2025-09-18T07:28:00Z",300,0,300
"SGAS","SKBO","2025-09-18T01:48:00Z","2025-09-18T07:28:00Z",340,0,340
"SLLP","LDZA","2025-09-17T16:53:00Z","2025-09-18T07:28:00Z",320,0,320
"EBCI","EHAM","2025-09-18T05:13:00Z","2025-09-18T07:29:00Z",340,0,340
"LATI","EKCH","2025-09-18T03:26:00Z","2025-09-18T07:29:00Z",340,0,340
"SKBO","SCEL","2025-09-18T00:18:00Z","2025-09-18T07:30:00Z",320,0,320
"SLLP","SABE","2025-09-18T03:42:00Z","2025-09-18T07:30:00Z",340,0,340
"LATI","UBBB","2025-09-18T02:14:00Z","2025-09-18T07:31:00Z",360,0,360
"SCEL","UMMS","2025-09-17T13:41:00Z","2025-09-18T07:31:00Z",360,0,360
"SVMI","SBBR","2025-09-18T01:09:00Z","2025-09-18T07:31:00Z",320,0,320
"UBBB","OOMS","2025-09-18T03:58:00Z","2025-09-18T07:31:00Z",360,0,360
"SVMI","SLLP","2025-09-18T02:55:00Z","2025-09-18T07:33:00Z",300,0,300
"OSDI","EBCI","2025-09-18T01:32:00Z","2025-09-18T07:35:00Z",320,0,320
"SPIM","EDDI","2025-09-17T16:41:00Z","2025-09-18T07:35:00Z",320,0,320
"SBBR","OAKB","2025-09-17T13:51:00Z","2025-09-18T07:36:00Z",300,0,300
"SCEL","LKPR","2025-09-17T14:04:00Z","2025-09-18T07:37:00Z",360,0,360
"SBBR","OERK","2025-09-17T16:50:00Z","2025-09-18T07:38:00Z",320,0,320
"SGAS","LKPR","2025-09-17T16:58:00Z","2025-09-18T07:38:00Z",360,0,360
"SKBO","EBCI","2025-09-17T18:33:00Z","2025-09-18T07:38:00Z",360,0,360
"LDZA","OMDB","2025-09-18T00:27:00Z","2025-09-18T07:39:00Z",300,0,300
"OERK","SVMI","2025-09-17T15:54:00Z","2025-09-18T07:39:00Z",320,0,320
"SGAS","OOMS","2025-09-17T13:42:00Z","2025-09-18T07:39:00Z",360,0,360
"UBBB","SEQM","2025-09-17T13:08:00Z","2025-09-18T07:39:00Z",340,0,340
"SEQM","UBBB","2025-09-17T13:09:00Z","2025-09-18T07:40:00Z",360,0,360
"SUAA","OOMS","2025-09-17T12:37:00Z","2025-09-18T07:40:00Z",320,0,320
"LOWW","UMMS","2025-09-18T04:25:00Z","2025-09-18T07:41:00Z",300,0,300
"SKBO","EDDI","2025-09-17T18:48:00Z","2025-09-18T07:41:00Z",320,0,320
"UMMS","EKCH","2025-09-18T04:21:00Z","2025-09-18T07:41:00Z",320,0,320
"LKPR","EBCI","2025-09-18T05:49:00Z","2025-09-18T07:42:00Z",300,0,300
"SEQM","OOMS","2025-09-17T11:19:00Z","2025-09-18T07:42:00Z",300,0,300
"VIDP","OOMS","2025-09-18T03:14:00Z","2025-09-18T07:43:00Z",340,0,340
"OSDI","OPKC","2025-09-18T02:45:00Z","2025-09-18T07:44:00Z",300,0,300
"SPIM","SGAS","2025-09-18T02:32:00Z","2025-09-18T07:44:00Z",360,0,360
"SUAA","LDZA","2025-09-17T15:25:00Z","2025-09-18T07:44:00Z",340,0,340
"UMMS","VIDP","2025-09-17T23:39:00Z","2025-09-18T07:45:00Z",340,0,340
"SGAS","SBBR","2025-09-18T04:51:00Z","2025-09-18T07:46:00Z",300,0,300
"VIDP","SUAA","2025-09-17T10:15:00Z","2025-09-18T07:47:00Z",360,0,360
"OSDI","EDDI","2025-09-18T02:17:00Z","2025-09-18T07:48:00Z",320,0,320
"LBSF","OPKC","2025-09-18T00:10:00Z","2025-09-18T07:49:00Z",340,0,340
"SBBR","LDZA","2025-09-17T18:15:00Z","2025-09-18T07:49:00Z",360,0,360
"EHAM","SKBO","2025-09-17T18:44:00Z","2025-09-18T07:51:00Z",300,0,300
"LDZA","LATI","2025-09-18T05:13:00Z","2025-09-18T07:51:00Z",320,0,320
"OAKB","SCEL","2025-09-17T09:26:00Z","2025-09-18T07:51:00Z",320,0,320
"OJAI","EKCH","2025-09-18T01:48:00Z","2025-09-18T07:51:00Z",300,0,300
"SEQM","SPIM","2025-09-18T04:10:00Z","2025-09-18T07:51:00Z",340,0,340
"SPIM","OJAI","2025-09-17T13:47:00Z","2025-09-18T07:51:00Z",360,0,360
"VIDP","SLLP","2025-09-17T09:31:00Z","2025-09-18T07:52:00Z",340,0,340
"EHAM","OJAI","2025-09-18T01:34:00Z","2025-09-18T07:53:00Z",300,0,300
"SPIM","OAKB","2025-09-17T10:01:00Z","2025-09-18T07:53:00Z",360,0,360
"SVMI","OYSN","2025-09-17T15:01:00Z","2025-09-18T07:53:00Z",360,0,360
"EBCI","SLLP","2025-09-17T17:09:00Z","2025-09-18T07:54:00Z",320,0,320
"SCEL","LDZA","2025-09-17T14:31:00Z","2025-09-18T07:55:00Z",320,0,320
"LBSF","SPIM","2025-09-17T15:12:00Z","2025-09-18T07:56:00Z",300,0,300
"EDDI","SABE","2025-09-17T15:08:00Z","2025-09-18T07:57:00Z",320,0,320
"OYSN","LOWW","2025-09-18T00:19:00Z","2025-09-18T07:57:00Z",340,0,340
"SKBO","SBBR","2025-09-18T01:22:00Z","2025-09-18T07:57:00Z",360,0,360
"EBCI","UMMS","2025-09-18T03:51:00Z","2025-09-18T07:58:00Z",300,0,300
"EDDI","SBBR","2025-09-17T18:08:00Z","2025-09-18T07:58:00Z",300,0,300
"LKPR","LATI","2025-09-18T04:37:00Z","2025-09-18T07:58:00Z",360,0,360
"SKBO","VIDP","2025-09-17T10:44:00Z","2025-09-18T07:58:00Z",320,0,320
"SCEL","OPKC","2025-09-17T10:12:00Z","2025-09-18T07:59:00Z",340,0,340
"SEQM","LOWW","2025-09-17T17:02:00Z","2025-09-18T07:59:00Z",340,0,340
"EHAM","SCEL","2025-09-17T16:05:00Z","2025-09-18T08:00:00Z",300,0,300
"LATI","UMMS","2025-09-18T05:08:00Z","2025-09-18T08:00:00Z",360,0,360
"OJAI","SKBO","2025-09-17T16:27:00Z","2025-09-18T08:00:00Z",360,0,360
"UMMS","OJAI","2025-09-18T03:51:00Z","2025-09-18T08:00:00Z",300,0,300
"OYSN","EBCI","2025-09-18T00:22:00Z","2025-09-18T08:01:00Z",300,0,300
"LDZA","OPKC","2025-09-18T00:36:00Z","2025-09-18T08:02:00Z",360,0,360
"UMMS","SKBO","2025-09-17T17:54:00Z","2025-09-18T08:02:00Z",360,0,360
"OJAI","OERK","2025-09-18T05:23:00Z","2025-09-18T08:03:00Z",320,0,320
"OOMS","SLLP","2025-09-17T12:02:00Z","2025-09-18T08:03:00Z",360,0,360
"SGAS","LOWW","2025-09-17T17:22:00Z","2025-09-18T08:03:00Z",340,0,340
"SEQM","SPIM","2025-09-18T05:23:00Z","2025-09-18T08:04:00Z",300,0,300
"UBBB","LDZA","2025-09-18T03:33:00Z","2025-09-18T08:05:00Z",300,0,300
"EBCI","OJAI","2025-09-18T02:55:00Z","2025-09-18T08:06:00Z",340,0,340
"EHAM","EBCI","2025-09-18T06:50:00Z","2025-09-18T08:06:00Z",340,0,340
"EHAM","OPKC","2025-09-17T23:27:00Z","2025-09-18T08:07:00Z",300,0,300
"OSDI","LOWW","2025-09-18T04:09:00Z","2025-09-18T08:07:00Z",360,0,360
"OSDI","UMMS","2025-09-18T04:13:00Z","2025-09-18T08:07:00Z",340,0,340
"OAKB","OERK","2025-09-18T03:01:00Z","2025-09-18T08:08:00Z",340,0,340
"OERK","EHAM","2025-09-18T01:13:00Z","2025-09-18T08:08:00Z",320,0,320
"SBBR","SCEL","2025-09-18T03:17:00Z","2025-09-18T08:08:00Z",340,0,340
"SLLP","OPKC","2025-09-17T11:57:00Z","2025-09-18T08:08:00Z",300,0,300
"OAKB","OSDI","2025-09-18T03:19:00Z","2025-09-18T08:09:00Z",340,0,340
"SLLP","OAKB","2025-09-17T11:55:00Z","2025-09-18T08:09:00Z",340,0,340
"VIDP","LKPR","2025-09-17T23:54:00Z","2025-09-18T08:09:00Z",360,0,360
"OERK","OMDB","2025-09-18T05:01:00Z","2025-09-18T08:10:00Z",340,0,340
"SKBO","EKCH","2025-09-17T19:22:00Z","2025-09-18T08:10:00Z",340,0,340
"LBSF","SUAA","2025-09-17T16:31:00Z","2025-09-18T08:11:00Z",300,0,300
"OAKB","UMMS","2025-09-18T02:21:00Z","2025-09-18T08:11:00Z",360,0,360
"LBSF","OJAI","2025-09-18T04:10:00Z","2025-09-18T08:12:00Z",360,0,360
"SGAS","SABE","2025-09-18T05:57:00Z","2025-09-18T08:12:00Z",360,0,360
"LDZA","EHAM","2025-09-18T05:45:00Z","2025-09-18T08:13:00Z",320,0,320
"SGAS","SPIM","2025-09-18T03:01:00Z","2025-09-18T08:13:00Z",340,0,340
"LBSF","SBBR","2025-09-17T18:14:00Z","2025-09-18T08:14:00Z",320,0,320
"SABE","OERK","2025-09-17T15:16:00Z","2025-09-18T08:15:00Z",340,0,340
"SVMI","OOMS","2025-09-17T14:01:00Z","2025-09-18T08:15:00Z",320,0,320
"EBCI","LOWW","2025-09-18T05:10:00Z","2025-09-18T08:18:00Z",320,0,320
"OSDI","OJAI","2025-09-18T06:00:00Z","2025-09-18T08:18:00Z",360,0,360
"LBSF","OSDI","2025-09-18T05:25:00Z","2025-09-18T08:19:00Z",320,0,320
"LOWW","OJAI","2025-09-18T03:12:00Z","2025-09-18T08:19:00Z",320,0,320
"UBBB","EDDI","2025-09-18T03:25:00Z","2025-09-18T08:19:00Z",340,0,340
"VIDP","OMDB","2025-09-18T04:33:00Z","2025-09-18T08:19:00Z",320,0,320
"SPIM","LATI","2025-09-17T16:01:00Z","2025-09-18T08:20:00Z",360,0,360
"EHAM","LDZA","2025-09-18T05:54:00Z","2025-09-18T08:22:00Z",360,0,360
"OYSN","OSDI","2025-09-18T04:40:00Z","2025-09-18T08:22:00Z",360,0,360
"OAKB","OMDB","2025-09-18T04:17:00Z","2025-09-18T08:23:00Z",360,0,360
"OYSN","UBBB","2025-09-18T03:49:00Z","2025-09-18T08:23:00Z",360,0,360
"SABE","SBBR","2025-09-18T04:24:00Z","2025-09-18T08:23:00Z",320,0,320
"EKCH","OSDI","2025-09-18T03:32:00Z","2025-09-18T08:24:00Z",300,0,300
"SGAS","OYSN","2025-09-17T16:34:00Z","2025-09-18T08:24:00Z",320,0,320
"UBBB","SABE","2025-09-17T13:06:00Z","2025-09-18T08:24:00Z",360,0,360
"UMMS","EDDI","2025-09-18T05:08:00Z","2025-09-18T08:24:00Z",300,0,300
"LKPR","SEQM","2025-09-17T18:39:00Z","2025-09-18T08:25:00Z",360,0,360
"SABE","SGAS","2025-09-18T05:10:00Z","2025-09-18T08:25:00Z",340,0,340
"EHAM","EKCH","2025-09-18T06:39:00Z","2025-09-18T08:26:00Z",340,0,340
"LATI","OPKC","2025-09-18T00:23:00Z","2025-09-18T08:26:00Z",300,0,300
"LOWW","SUAA","2025-09-17T16:52:00Z","2025-09-18T08:26:00Z",320,0,320
"VIDP","EHAM","2025-09-17T22:19:00Z","2025-09-18T08:26:00Z",300,0,300
"LDZA","OERK","2025-09-18T02:59:00Z","2025-09-18T08:28:00Z",320,0,320
"OSDI","SVMI","2025-09-17T17:16:00Z","2025-09-18T08:28:00Z",360,0,360
"SBBR","LDZA","2025-09-17T19:54:00Z","2025-09-18T08:28:00Z",320,0,320
"VIDP","OPKC","2025-09-18T05:06:00Z","2025-09-18T08:28:00Z",340,0,340
"EDDI","LKPR","2025-09-18T06:12:00Z","2025-09-18T08:29:00Z",320,0,320
"SABE","EDDI","2025-09-17T16:40:00Z","2025-09-18T08:29:00Z",320,0,320
"SPIM","OSDI","2025-09-17T14:18:00Z","2025-09-18T08:29:00Z",300,0,300
"SABE","EKCH","2025-09-17T16:31:00Z","2025-09-18T08:30:00Z",360,0,360
"SLLP","EHAM","2025-09-17T18:39:00Z","2025-09-18T08:31:00Z",340,0,340
"SABE","SKBO","2025-09-18T01:50:00Z","2025-09-18T08:33:00Z",320,0,320
"OOMS","SABE","2025-09-17T13:17:00Z","2025-09-18T08:34:00Z",300,0,300
"SGAS","SUAA","2025-09-18T05:19:00Z","2025-09-18T08:34:00Z",320,0,320
"LKPR","LBSF","2025-09-18T05:10:00Z","2025-09-18T08:35:00Z",360,0,360
"OYSN","LBSF","2025-09-18T02:03:00Z","2025-09-18T08:35:00Z",340,0,340
"EKCH","OMDB","2025-09-18T00:32:00Z","2025-09-18T08:36:00Z",300,0,300
"EDDI","OMDB","2025-09-18T01:50:00Z","2025-09-18T08:39:00Z",300,0,300
"SEQM","OAKB","2025-09-17T12:54:00Z","2025-09-18T08:39:00Z",340,0,340
"SPIM","SLLP","2025-09-18T05:21:00Z","2025-09-18T08:41:00Z",300,0,300
"LKPR","EKCH","2025-09-18T06:59:00Z","2025-09-18T08:42:00Z",360,0,360
"LOWW","SLLP","2025-09-17T17:01:00Z","2025-09-18T08:42:00Z",360,0,360
"OSDI","OYSN","2025-09-18T04:00:00Z","2025-09-18T08:42:00Z",360,0,360
"SVMI","SUAA","2025-09-18T00:25:00Z","2025-09-18T08:42:00Z",340,0,340
"UBBB","OOMS","2025-09-18T04:09:00Z","2025-09-18T08:42:00Z",300,0,300
"SEQM","SABE","2025-09-18T01:18:00Z","2025-09-18T08:43:00Z",320,0,320
"EDDI","LOWW","2025-09-18T06:07:00Z","2025-09-18T08:44:00Z",360,0,360
"LDZA","SGAS","2025-09-17T17:16:00Z","2025-09-18T08:45:00Z",360,0,360
"OYSN","LKPR","2025-09-18T01:48:00Z","2025-09-18T08:45:00Z",360,0,360
"OERK","UMMS","2025-09-18T02:18:00Z","2025-09-18T08:46:00Z",360,0,360
"LBSF","EDDI","2025-09-18T05:06:00Z","2025-09-18T08:47:00Z",320,0,320
"SEQM","SBBR","2025-09-18T02:02:00Z","2025-09-18T08:48:00Z",320,0,320
"SGAS","SLLP","2025-09-18T05:54:00Z","2025-09-18T08:48:00Z",320,0,320
"EDDI","EBCI","2025-09-18T06:59:00Z","2025-09-18T08:49:00Z",300,0,300
"OSDI","SUAA","2025-09-17T15:33:00Z","2025-09-18T08:49:00Z",320,0,320
"SCEL","EBCI","2025-09-17T16:03:00Z","2025-09-18T08:49:00Z",360,0,360
"SKBO","OSDI","2025-09-17T16:13:00Z","2025-09-18T08:49:00Z",320,0,320
"LATI","LBSF","2025-09-18T06:24:00Z","2025-09-18T08:50:00Z",320,0,320
"SGAS","EKCH","2025-09-17T17:58:00Z","2025-09-18T08:50:00Z",320,0,320
"SVMI","OSDI","2025-09-17T17:38:00Z","2025-09-18T08:50:00Z",360,0,360
"EKCH","OJAI","2025-09-18T02:48:00Z","2025-09-18T08:51:00Z",300,0,300
"SCEL","OOMS","2025-09-17T12:11:00Z","2025-09-18T08:51:00Z",340,0,340
"SUAA","OMDB","2025-09-17T14:01:00Z","2025-09-18T08:51:00Z",360,0,360
"UBBB","LOWW","2025-09-18T03:17:00Z","2025-09-18T08:51:00Z",320,0,320
"UBBB","UMMS","2025-09-18T04:05:00Z","2025-09-18T08:51:00Z",300,0,300
"SPIM","EDDI","2025-09-17T17:58:00Z","2025-09-18T08:52:00Z",320,0,320
"OYSN","OERK","2025-09-18T05:36:00Z","2025-09-18T08:53:00Z",320,0,320
"SBBR","UMMS","2025-09-17T17:51:00Z","2025-09-18T08:53:00Z",340,0,340
"OPKC","LOWW","2025-09-18T00:23:00Z","2025-09-18T08:54:00Z",340,0,340
"SPIM","SEQM","2025-09-18T05:13:00Z","2025-09-18T08:54:00Z",320,0,320
"SVMI","LBSF","2025-09-17T19:21:00Z","2025-09-18T08:54:00Z",300,0,300
"SABE","SEQM","2025-09-18T01:30:00Z","2025-09-18T08:55:00Z",360,0,360
"SBBR","SGAS","2025-09-18T05:00:00Z","2025-09-18T08:55:00Z",320,0,320
"SLLP","OJAI","2025-09-17T15:40:00Z","2025-09-18T08:55:00Z",320,0,320
"UBBB","EKCH","2025-09-18T02:50:00Z","2025-09-18T08:55:00Z",320,0,320
"LATI","SPIM","2025-09-17T16:37:00Z","2025-09-18T08:56:00Z",360,0,360
"SPIM","OAKB","2025-09-17T11:04:00Z","2025-09-18T08:56:00Z",320,0,320
"OSDI","UBBB","2025-09-18T05:06:00Z","2025-09-18T08:57:00Z",320,0,320
"SVMI","UBBB","2025-09-17T16:36:00Z","2025-09-18T08:57:00Z",340,0,340
"EBCI","UMMS","2025-09-18T04:51:00Z","2025-09-18T08:58:00Z",320,0,320
"EKCH","SABE","2025-09-17T16:59:00Z","2025-09-18T08:58:00Z",300,0,300
"OERK","SCEL","2025-09-17T13:39:00Z","2025-09-18T08:58:00Z",320,0,320
"SEQM","EHAM","2025-09-17T19:04:00Z","2025-09-18T08:58:00Z",360,0,360
"LKPR","UBBB","2025-09-18T04:14:00Z","2025-09-18T09:00:00Z",320,0,320
"SUAA","SABE","2025-09-18T07:47:00Z","2025-09-18T09:00:00Z",320,0,320
"OYSN","SGAS","2025-09-17T17:11:00Z","2025-09-18T09:01:00Z",300,0,300
"EDDI","UBBB","2025-09-18T04:08:00Z","2025-09-18T09:02:00Z",320,0,320
"LBSF","LDZA","2025-09-18T07:13:00Z","2025-09-18T09:02:00Z",360,0,360
"SUAA","SVMI","2025-09-18T01:45:00Z","2025-09-18T09:02:00Z",320,0,320
"EBCI","LKPR","2025-09-18T07:10:00Z","2025-09-18T09:03:00Z",300,0,300
"EBCI","SVMI","2025-09-17T22:21:00Z","2025-09-18T09:04:00Z",300,0,300
"OPKC","SLLP","2025-09-17T12:53:00Z","2025-09-18T09:04:00Z",360,0,360
"LKPR","OMDB","2025-09-18T02:29:00Z","2025-09-18T09:06:00Z",360,0,360
"LKPR","VIDP","2025-09-18T00:51:00Z","2025-09-18T09:06:00Z",360,0,360
"OPKC","SKBO","2025-09-17T13:31:00Z","2025-09-18T09:06:00Z",360,0,360
"EDDI","SGAS","2025-09-17T18:23:00Z","2025-09-18T09:07:00Z",300,0,300
"OPKC","LATI","2025-09-18T01:04:00Z","2025-09-18T09:07:00Z",300,0,300
"SUAA","LKPR","2025-09-17T17:32:00Z","2025-09-18T09:07:00Z",320,0,320
"SUAA","SEQM","2025-09-18T02:35:00Z","2025-09-18T09:08:00Z",300,0,300
"SVMI","EKCH","2025-09-17T21:39:00Z","2025-09-18T09:08:00Z",300,0,300
"SLLP","LOWW","2025-09-17T18:28:00Z","2025-09-18T09:09:00Z",360,0,360
"OMDB","EHAM","2025-09-18T01:37:00Z","2025-09-18T09:10:00Z",300,0,300
"LOWW","SGAS","2025-09-17T18:30:00Z","2025-09-18T09:11:00Z",360,0,360
"OPKC","SGAS","2025-09-17T13:05:00Z","2025-09-18T09:11:00Z",340,0,340
"SBBR","OYSN","2025-09-17T18:56:00Z","2025-09-18T09:11:00Z",340,0,340
"UBBB","OMDB","2025-09-18T05:01:00Z","2025-09-18T09:11:00Z",300,0,300
"EKCH","EHAM","2025-09-18T07:25:00Z","2025-09-18T09:12:00Z",360,0,360
"OERK","EBCI","2025-09-18T02:23:00Z","2025-09-18T09:12:00Z",360,0,360
"SEQM","SCEL","2025-09-18T03:28:00Z","2025-09-18T09:12:00Z",360,0,360
"SKBO","LATI","2025-09-17T19:40:00Z","2025-09-18T09:12:00Z",300,0,300
"VIDP","OSDI","2025-09-18T03:15:00Z","2025-09-18T09:12:00Z",340,0,340
"EDDI","SUAA","2025-09-17T17:33:00Z","2025-09-18T09:13:00Z",360,0,360
"OERK","EKCH","2025-09-18T02:39:00Z","2025-09-18T09:13:00Z",340,0,340
"OMDB","LOWW","2025-09-18T02:52:00Z","2025-09-18T09:13:00Z",360,0,360
"SABE","EBCI","2025-09-17T17:12:00Z","2025-09-18T09:13:00Z",320,0,320
"EDDI","SLLP","2025-09-17T18:40:00Z","2025-09-18T09:15:00Z",300,0,300
"EKCH","SUAA","2025-09-17T17:24:00Z","2025-09-18T09:15:00Z",320,0,320
"OAKB","VIDP","2025-09-18T06:59:00Z","2025-09-18T09:15:00Z",300,0,300
"OMDB","OERK","2025-09-18T06:06:00Z","2025-09-18T09:15:00Z",300,0,300
"SVMI","EBCI","2025-09-17T22:32:00Z","2025-09-18T09:15:00Z",340,0,340
"OMDB","SVMI","2025-09-17T16:31:00Z","2025-09-18T09:17:00Z",340,0,340
